"Id","DateCreated","DateUpdated","Code","Description","CategoryId","DefaultPrice","BarCode","AgeRestricted","DateDeleted","ImagePath","GroupId","IsExternal","MeasurementUnit","TaxInformation_Cest","TaxInformation_ExTipi","TaxInformation_Ncm","TaxInformation_Origin","Discriminator","ConversionUnitName","ConversionUnitRatio","CreatorGroupId","DateStandardized","ShippingConversionUnitName","ShippingConversionUnitRatio","ParentProductId"
1057,2026-02-19 20:04:52.539,2026-03-02 13:20:22.695,"7898599212705",BARRA WHEY GREGO NUTRATA TORTA DE LIMÃO 40G,8,6.99,"7898599212705",false,,images/product/1057_MJSRKEZ4FPL2YXTTBGMRKN9XSRYX9X2P.png,,false,0,,,,,Product,0,1,,,1,12,
1090,2026-02-20 12:39:21.872,2026-03-02 13:20:25.467,"7898599212743",BARRA WHEY GREGO NUTRATA MORANGO E CHANTILLY 40G,8,6.99,"7898599212743",false,,images/product/1090_L79LDG3H9KBHKLEVV4WZ5WS3JDYHB58U.png,,false,0,,,,,Product,0,1,,,1,12,
1091,2026-02-20 12:40:36.778,2026-03-02 13:20:31.188,"7898599213603",BARRA WHEY GREGO NUTRATA BRIGADEIRO 40G,8,6.99,"7898599213603",false,,images/product/1091_FKSSPNKY94UJGKV8B8RVUTXN39V4EXFC.png,,false,0,,,,,Product,0,1,,,1,12,
991,2026-02-09 11:57:51.398,2026-02-09 11:58:50.709,"7896691103181",BEB LACTEA LIQ CAROLINA FRUT VERM 150g,68,2.19,"7896691103181",false,,images/product/991_D5V3NCLDPWEBCJALBN9TQZFDQVAXMLQ2.png,,false,0,,,,,Product,0,1,,,0,1,
1123,2026-02-23 19:38:33.864,2026-03-02 13:20:34.043,"7898599216376",BARRA WHEY GREGO NUTRATA DOCE DE LEITE HAVANNA 40G,8,6.99,"7898599216376",false,,images/product/1123_XKJLA5QTN48VMLZG2XRN74GM45F976X9.png,,false,0,,,,,Product,0,1,,,1,12,
992,2026-02-09 11:59:14.857,2026-02-09 11:59:59.737,"7896691103174",BEB LACTEA LIQ CAROLINA GRAVIOLA 150g,68,2.19,"7896691103174",false,,images/product/992_NGS5HU8X3YKFTF3LDXCAXRPPZ8XFMWKZ.png,,false,0,,,,,Product,0,1,,,0,1,
1024,2026-02-18 18:25:37.032,2026-02-18 18:26:05.168,"7891000389225",BEBIDA LÁCTEA UHT CAPPUCCINO CANELA COM CAFÉ NESCAFÉ FRASCO 270ML,68,8.19,"7891000389225",false,,images/product/1024_PB24DRK7VTUC89KZHSYGCE72PVPYQRE3.png,,false,0,,,,,Product,0,1,,,0,1,
1519,2026-04-10 21:11:30.389,2026-04-10 21:11:38.581,"7891098010421",CHÁ CAPIM-CIDREIRA CHÁ LEÃO CAIXA 15G 15 UNIDADES,11,1.29,"7891098010421",false,,images/product/1519_RMNAWNQP86CD6Z9TPUPYFZVXNBR3FV7W.png,,false,0,,,,,Product,0,1,,,0,1,
1156,2026-03-02 16:47:45.315,2026-03-02 16:48:04.723,"782840822286",Cheetos Salgadinho Sabor Parmesão,4,3.79,"782840822286",false,,images/product/1156_X3FP5KSJ6GHKVCCYY8NTEMTZHPMHMRR4.webp,,false,0,,,,,Product,0,1,,,0,1,
1027,2026-02-18 18:29:27.013,2026-02-18 18:29:35.029,"7894900508017",ISOTÔNICO FRUTAS TROPICAIS POWERADE GARRAFA 500ML,100,5.49,"7894900508017",false,,images/product/1027_9MUAZ2BACDMV9YMXZZDPK2CRXEK4TNVS.png,,false,0,,,,,Product,0,1,,,0,1,
1189,2026-03-03 16:21:18.640,2026-03-03 16:21:18.640,,TRENTO BRANCO-DARK 29G,,,"7896306625268",false,,,,false,0,,,,,SubProduct,0,1,,,0,1,147
1222,2026-03-03 16:49:48.162,2026-03-03 16:49:48.162,,CHOCOLATE DARK TRENTO 29G,,,"7896306625282",false,,,,false,0,,,,,SubProduct,0,1,,,0,1,185
185,2025-10-10 12:29:33.435,2026-03-03 16:49:56.416,"7896306625275",CHOCOLATE DARK TRENTO 32G,9,2.29,"7896306625275",false,,images/product/185_U5K84326LUCWK6C8J7NTSTWHKDL6Q44Q.png,,false,0,,,"19053200",0,Product,1,16,,2025-10-10 12:29:33.435,5,16,
1255,2026-03-05 16:58:37.684,2026-03-05 16:58:37.684,,"",,,"1111",false,,,,false,0,,,,,SubProduct,0,1,,,0,1,-2
1256,2026-03-05 16:58:39.854,2026-03-05 16:58:39.854,,"",,,"11111",false,,,,false,0,,,,,SubProduct,0,1,,,0,1,-2
1289,2026-03-13 19:54:40.912,2026-03-13 19:57:28.311,,teste 1,,,"123123123",false,,,,false,0,,,,,SubProduct,0,1,,,0,1,1288
1288,2026-03-13 19:54:28.489,2026-03-13 20:02:13.123,_1288_1111111,teste,,1,,false,2026-03-13 22:08:40.962,,,false,0,,,,,Product,0,1,,,0,1,
1026,2026-02-18 18:27:20.118,2026-03-13 22:12:53.482,"7896423424157",CHOC TWIX 30X15G,9,1.69,"7896423424157",false,,images/product/1026_W7LWDSRL5ZD3DFP9X2P9VDNA2LHBUN7K.png,,false,0,,,,,Product,0,1,,,1,30,
1321,2026-03-17 16:29:49.129,2026-03-17 16:29:49.129,"000001",Agrupamento - Fini,,2.99,,false,,,,false,0,,,,,ProductGroup,0,1,,,0,1,
1354,2026-03-23 14:21:35.727,2026-03-23 14:21:35.727,"7891991295055",CERVEJA PILSEN CORONA LATA 350ML,,10,"7891991295055",false,,,,false,0,,,,,Product,0,1,,,0,1,
1387,2025-10-15 20:41:33.461,2026-03-27 16:53:53.562,"78945494",TIC TAC FRESH MENTA,1,2.4,"78945494",false,,,,false,0,,,,,Product,0,1,,,1,14,
1420,2026-04-01 18:10:03.778,2026-04-01 18:10:03.778,"1",Flor de Ype,2,2,"7896098902226",true,,,,false,0,,,,,Product,0,1,,,0,1,
1453,2026-04-10 14:15:32.980,2026-04-10 14:15:32.980,"7896061300189",BISCOITO DIN CRACKERS QUEIJO TUCS PACOTE 100G,,1.99,"7896061300189",false,,,,false,0,,,,,Product,0,1,,,0,1,
1486,2026-04-10 18:40:59.893,2026-04-10 18:40:59.893,,"",,,"611269101713",false,,,,false,0,,,,,SubProduct,0,1,,,0,1,333
958,2026-01-27 13:35:09.679,2026-04-10 19:16:51.196,"7895800304235",Trident Canela,1,2.09,"7895800304235",false,,images/product/958_64HAZD2CNAMD9ZDRL624EMDL9S6HUG44.png,,false,0,,,,,Product,0,1,,,5,21,
1028,2026-02-18 18:29:58.231,2026-03-02 17:04:22.992,"7894900504002",ISOTÔNICO MIX DE FRUTAS POWERADE GARRAFA 500ML,100,6.40,"7894900504002",false,,images/product/1028_GPG9PRA6Q66HY9AXBKYXF6BLZCBH6XKV.png,,false,0,,,,,Product,0,1,,,0,1,
993,2026-02-09 12:00:29.181,2026-02-09 12:01:19.869,"7896691103112",BEB LACTEA LIQ CAROLINA MORANGO 150g,68,2.19,"7896691103112",false,,images/product/993_7238284JUH3TAR8622ULVBXJNUK5FVR4.png,,false,0,,,,,Product,0,1,,,0,1,
1257,2026-03-05 17:41:40.027,2026-03-05 17:41:40.027,,"",,,"7891079013090",false,,,,false,0,,,,,SubProduct,0,1,,,0,1,100
1025,2026-02-18 18:26:21.592,2026-02-18 18:26:25.771,"7891000389300",BEBIDA LÁCTEA UHT CHOCOCINO COM CAFÉ NESCAFÉ FRASCO 270ML,68,8.19,"7891000389300",false,,images/product/1025_E2XQHBHPBNEDH9MFTMSJ7X7SLCSH8ARN.png,,false,0,,,,,Product,0,1,,,0,1,
49,2025-10-10 12:29:33.435,2026-03-02 13:06:44.156,"78938854",BALA HALLS MELANCIA 28G,1,1.79,"78938854",false,,images/product/49_RM3Y23693T8VPGQNQXN3ZQEHT9MM9ZLB.png,,false,0,,,"00000000",0,Product,0,1,,2025-10-10 12:29:33.435,5,21,
1290,2026-03-13 19:54:45.699,2026-03-13 19:57:31.176,,teste 2,,,"11111111111",false,,,,false,0,,,,,SubProduct,0,1,,,0,1,1288
1355,2026-03-23 14:22:26.435,2026-03-23 14:22:26.435,"7891991294942",CERVEJA PILSNER DUPLO MALTE BRAHMA LATA 350ML,,10,"7891991294942",false,,,,false,0,,,,,Product,0,1,,,0,1,
1487,2026-04-10 19:16:50.547,2026-04-10 19:16:50.547,,"",,,"7895800400173",false,,,,false,0,,,,,SubProduct,0,1,,,0,1,958
41,2025-10-10 12:29:33.435,2026-02-09 12:28:48.116,"7506339363883",CREME DENTAL ORAL-B 123 ANTICÁRIES MENTA SUAVE 70G,2,2.49,"7506339363883",false,,images/product/41_EUMV25XYXL4NZNWDGFPLM54YNK3LNHQY.png,,false,0,,,"00000000",,Product,0,1,,2025-10-10 12:29:33.435,0,1,
58,2025-10-10 12:29:33.435,2026-03-02 13:09:02.834,"7622202256691",CHOCOLATE DIAMANTE NEGRO LACTA 28G,9,3.29,"7622202256691",false,,images/product/58_FDP4SFYYV8YP8LAZD7VPUSC8K4FCDXGU.png,,false,0,,,"00000000",,Product,1,12,,2025-10-10 12:29:33.435,5,20,
118,2025-10-10 12:29:33.435,2026-03-02 13:12:03.885,"78938793",BALA HALLS CEREJA 28G,1,1.79,"78938793",false,,images/product/118_8ZM8N46MQFVUC699VK6E28WLVJ2G63T8.png,,false,0,,,"00000000",,Product,0,1,,2025-10-10 12:29:33.435,1,21,
130,2025-10-10 12:29:33.435,2026-03-02 13:12:32.313,"7896261402591",BARRA NUTS & JOY C/12 ORIG,8,2.99,"7896261402591",false,,images/product/130_9CL3YVTGXFM758QDK9S6KAUKXHQ7LHEH.png,,false,0,,,"00000000",,Product,1,12,,2025-10-10 12:29:33.435,1,12,
132,2025-10-10 12:29:33.435,2026-03-02 13:12:50.948,"7898591450648",GOMA FINI 15G - AMORA,1,0.69,"7898591450648",false,,images/product/132_SFH5XR36DHQ5GH9XT6C48ECGFUY79P9F.png,,false,0,,,"00000000",,Product,1,12,,2025-10-10 12:29:33.435,1,12,
142,2025-10-10 12:29:33.435,2026-03-02 13:13:12.669,"7896306625336",CHOCOLATE MORANGO TRENTO 32G,9,2.29,"7896306625336",false,,images/product/142_9Q8CW7V3PWPDW76HS332LCSRB8H4WDVT.png,,false,0,,,"19053200",0,Product,1,16,,2025-10-10 12:29:33.435,1,16,
146,2025-10-10 12:29:33.435,2026-03-02 13:13:22.830,"7896306623448",TRENTO DUO 32G,9,2.29,"7896306625299",false,,images/product/146_Q2D4VPEYQFN3UWQGTNKNTQLXSXFEJN8H.png,,false,0,,,"19053200",,Product,1,16,,2025-10-10 12:29:33.435,1,16,
148,2025-10-10 12:29:33.435,2026-03-02 13:13:26.115,"7896306625350",TRENTO MOUSE DE MARACUJÁ 32G,9,2.29,"7896306625350",false,,images/product/148_437H9AEZW7FJL76QMLZ8NSV3Q6A9DLJ6.png,,false,0,,,"00000000",,Product,1,16,,2025-10-10 12:29:33.435,1,16,
154,2025-10-10 12:29:33.435,2026-03-02 13:13:46.909,"7891000248768","WAFER KITKAT 41,5G",9,3.79,"7891000248768",false,,images/product/154_ME45MAJQMCQ55MNWULPVCQS7XRXAKJ7U.png,,false,0,,,"00000000",,Product,1,24,,2025-10-10 12:29:33.435,1,24,
1488,2026-04-10 19:29:22.430,2026-04-10 19:29:22.430,,"",,,"7891000440339",false,,,,false,0,,,,,SubProduct,0,1,,,0,1,108
1291,2026-03-13 19:54:48.637,2026-03-13 19:57:34.061,,teste 3,,,"321412341241",false,,,,false,0,,,,,SubProduct,0,1,,,0,1,1288
1292,2026-03-13 19:55:35.939,2026-03-13 19:55:38.003,_1292_12312313123,teste 2,,1,,false,2026-03-13 22:08:38.722,,,false,0,,,,,Product,0,1,,,0,1,
731,2025-12-10 13:16:56.257,2025-12-10 13:17:02.103,"7898341430074",NÉCTAR MARACUJÁ DEL VALLE CAIXA 1L,15,0.01,"7898341430074",false,,images/product/731_U4ER8F3Q5MQ5YUJMBBWRD9KQF8UH6QSQ.png,,false,0,,,,,Product,0,1,,2025-12-10 13:16:56.257,0,1,
77,2025-10-10 12:29:33.435,2026-03-02 13:09:37.979,"7898142865044",TORTUGUITA RECHEIO BAUNILHA,,1.5,"7898142865044",false,,images/product/77_6YGHHDHVLMQFDHC643JQ3RQH3NDZ5ADM.jpeg,,false,0,,,,,Product,0,1,,2025-10-10 12:29:33.435,5,24,
994,2026-02-09 12:31:06.501,2026-02-09 12:32:00.220,"7892940000010",DESOD AERO ADIDAS F CONTROL 150ml,2,14.19,"7892940000010",false,,images/product/994_LWPLWQ77SLSZK9CY6AYUL7XGLA9NYN6S.png,,false,0,,,,,Product,0,1,,,0,1,
96,2025-10-10 12:29:33.435,2026-03-02 13:11:17.002,"78907492",MINI CHOCOLATE TALENTO AMENDOAS E PASSAS 25G,9,2.29,"78907492",false,,images/product/96_LMQ4MZXUT9J3DPR4VFDEVLXRUNTJN7C2.png,,false,0,,,"00000000",,Product,1,15,,2025-10-10 12:29:33.435,1,15,
995,2026-02-09 12:32:17.965,2026-02-09 12:32:27.433,"7891350033915",DESOD AERO ADIDAS MASC INVISIBLE 150ml,2,14.19,"7891350033915",false,,images/product/995_734BT7BWQ3ZZCJVJCXBU8VXL4WLUH5HR.png,,false,0,,,,,Product,0,1,,,0,1,
117,2025-10-10 12:29:33.435,2026-03-02 13:11:59.698,"78907485",MINI CHOCOLATE TALENTO BRANCO CEREAIS E PASSAS 25G,9,2.29,"78907485",false,,images/product/117_YAFTN8M89UPPSJVKA4LGFTD853SMUFU8.png,,false,0,,,"00000000",,Product,1,15,,2025-10-10 12:29:33.435,1,15,
119,2025-10-10 12:29:33.435,2026-03-02 13:12:07.776,"7896423456561",CHOC SNICKERS MARACUJA 42G ,9,2.79,"7896423456561",false,,images/product/119_RHS9LND4BS239FU8E7ZE89RVY7Q758VG.png,,false,0,,,"00000000",,Product,1,20,,2025-10-10 12:29:33.435,1,20,
121,2025-10-10 12:29:33.435,2026-03-02 13:12:14.170,"7896261402607",BARRA NUTS & JOY NOZES/CANELA,8,1,"7896261402607",false,,images/product/121_CZSZSB3S6J4ESTKK2ZVYHATQLTE3RMBP.png,,false,0,,,,,Product,1,12,,2025-10-10 12:29:33.435,1,12,
123,2025-10-10 12:29:33.435,2026-03-02 13:12:18.807,"7896306612817",CHOC TRENTO AO LEITE 32G,9,2.29,"7896306625237",false,,images/product/123_7UFFT2YDRWEYDXAD8K2WRSE7LBWKSRVW.png,,false,0,,,"19053200",0,Product,0,1,,2025-10-10 12:29:33.435,1,16,
128,2025-10-10 12:29:33.435,2026-03-02 13:12:23.120,"7895144605678",MENTOS POWER KISS MENTA 50 UNIDADES,1,10.69,"7895144605678",false,,images/product/128_AUVUUQVWVG3HSZ3K5DYCHMNRYM8FM6EE.png,,false,0,,,"00000000",,Product,1,12,,2025-10-10 12:29:33.435,1,12,
131,2025-10-10 12:29:33.435,2026-03-02 13:12:36.040,"78938830",BALA HALLS MENTA 28G,1,1.79,"78938830",false,,images/product/131_LNLPXTUWJGC7PU7R4K5YFYHG56V5568R.png,,false,0,,,"00000000",,Product,1,21,,2025-10-10 12:29:33.435,1,21,
139,2025-10-10 12:29:33.435,2026-03-02 13:13:04.620,"7622202256721",CHOCOLATE BRANCO LAKA LACTA 28G,9,3.29,"7622202256721",false,,images/product/139_FC8NKPX5KLWR7X5YDM6YPJET555TVEVW.png,,false,0,,,"00000000",,Product,1,12,,2025-10-10 12:29:33.435,1,20,
143,2025-10-10 12:29:33.435,2026-03-02 13:13:16.582,"78929340",STIKADINHO MORANGO,9,0.89,"78929340",false,,images/product/143_H6HWQHZRSKRWWYZ8BV3FBZV98E82WP7Y.png,,false,0,,,"18063110",0,Product,1,32,,2025-10-10 12:29:33.435,1,30,
149,2025-10-10 12:29:33.435,2026-03-02 13:13:29.915,"78936911",CHOCOLATE AO LEITE GAROTO BATON COM MORANGO 16G,9,1.29,"78936911",false,,images/product/149_8CRQLFHMGYD5YALQEPXTTMC8AC9YGXJC.png,,false,0,,,"00000000",,Product,1,30,,2025-10-10 12:29:33.435,1,30,
157,2025-10-10 12:29:33.435,2026-03-02 13:13:54.598,"7895800309780",TRIDENT MELANCIA,1,2.09,"7895800309780",false,,images/product/157_VJUQA3SXR92QPR3W6GQMN5W5F3K3ECFM.png,,false,0,,,"00000000",,Product,1,21,,2025-10-10 12:29:33.435,1,21,
1293,2026-03-13 21:20:49.500,2026-03-13 21:21:25.775,"78936478",FANTA 200ML,10,1.99,"78936478",false,,images/product/1293_RV36PCN88DUECVWDEJDQS6964CTK8XQ2.png,,false,0,,,,,Product,0,1,,,0,1,
1294,2026-03-13 21:21:57.936,2026-03-13 21:22:15.991,"78939745",SPRITE 200ML,10,1.99,"78939745",false,,images/product/1294_YK7JSQKWVSVK6B9FNK3SFJZ4TWKVVXS5.png,,false,0,,,,,Product,0,1,,,0,1,
694,2025-12-05 12:24:21.132,2025-12-05 13:11:09.024,"7892840820633",BATATA FRITA RÚSTICA COM SAL MARINHO LAYS PACOTE 68G,4,10.59,"7892840820633",false,,images/product/694_FVMX26MGHDNBGF7RYB3CBPEYDLAWK35N.png,,false,0,,,,,Product,0,1,,2025-12-05 12:24:21.132,0,1,
695,2025-12-05 12:25:12.198,2025-12-05 13:11:12.910,"7892840820640",BATATA FRITA RÚSTICA CREAM CHEESE LAYS PACOTE 68G,4,10.59,"7892840820640",false,,images/product/695_62LAPF8VTFKF8PD3E6F4GCC5MG2WZ4CU.png,,false,0,,,,,Product,0,1,,2025-12-05 12:25:12.198,0,1,
727,2025-12-10 13:09:17.082,2025-12-10 13:09:26.540,"7894900701593","REFRIGERANTE SEM AÇÚCAR COCA-COLA GARRAFA 2,5L",15,0.01,"7894900701593",false,,images/product/727_CYECXRWXE9DDRTBDGN29DWUPSB52AU9A.png,,false,0,,,,,Product,0,1,,2025-12-10 13:09:17.082,0,1,
3,2025-10-10 12:29:33.435,2025-10-17 12:56:20.562,"0070847033301",ENERGÉTICO MONSTER MANGO LOCO 473ML,3,8.99,"0070847033301",false,,images/product/3_7ZENYZZDM7W9WKDEGPBEAN5MCDR5MJK8.jpeg,,false,0,,,"00000000",,Product,2,6,,2025-10-10 12:29:33.435,0,1,
7,2025-10-10 12:29:33.435,2026-03-02 13:03:46.985,"7896262304351",CONFEITO MENTOS C/16 FRUIT,1,2.39,"7896262304351",false,,images/product/7_SB5M76V6CPTDE3WWGLGA8FZZLJ2XGBH3.png,,false,0,,,"00000000",0,Product,0,1,,2025-10-10 12:29:33.435,5,16,
996,2026-02-09 12:33:00.935,2026-02-09 12:33:14.041,"75058845",DESOD ROLLON REXONA W INVIS ANTIBAC 50ml,2,11.99,"75058845",false,,images/product/996_PX757DSH25VWA9AYT4FTQ27TCBNYG4ND.png,,false,0,,,,,Product,0,1,,,0,1,
9,2025-10-10 12:29:33.435,2026-03-02 13:03:57.171,"7891962067889",BOLINHO DE LARANJA BAUDUCCO 40G,7,1.99,"7891962067889",false,,images/product/9_4ATMCJAK6X9EK333FPZWZ5GJKUWBFRPR.png,,false,0,,,"00000000",,Product,1,16,,2025-10-10 12:29:33.435,5,16,
997,2026-02-09 12:34:44.397,2026-02-09 12:35:01.748,"7898460933289",ESCOVA DENT PREMIUM SELECT 1UN,2,2.99,"7898460933289",false,,images/product/997_TVJWF9FJL3LYCFMY8WMGJDKY7CJTV2YZ.png,,false,0,,,,,Product,0,1,,,0,1,
15,2025-10-10 12:29:33.435,2026-03-02 13:05:34.695,"7896423481853",CHOCOLATE SNICKERS DARK 45G,9,3.09,"7896423481853",false,,images/product/15_JNXL7LM7AKMATY3MT7RF62LXGK2DBFZN.png,,false,0,,,"00000000",,Product,1,20,,2025-10-10 12:29:33.435,5,20,
998,2026-02-09 12:36:01.102,2026-02-09 12:36:15.610,"7892840823481",SALGAD ELMA CHIPS DORITOS PIM MEX 60g,4,7.49,"7892840823481",false,,images/product/998_7HL9KG8PTWKBS335NG2J4DWP4BSUYF7J.png,,false,0,,,,,Product,0,1,,,0,1,
22,2025-10-10 12:29:33.435,2025-10-17 12:57:38.508,"78933873",COCA COLA ZERO 200ML,10,1.99,"78933873",false,,images/product/22_DQYY3AF9PHKENRP53Y8EJ49MXPDXSUXK.jpeg,,false,0,"0301001",,"22021000",,Product,2,12,,2025-10-10 12:29:33.435,0,1,
23,2025-10-10 12:29:33.435,2026-03-02 13:05:41.112,"7896261402799",BARRA NUTS & JOY C/12 COCO/AMENDOAS,8,2.99,"7896261402799",false,,images/product/23_SXSYMF47MV5LRLRNYDF55NRTHK3K2MYZ.png,,false,0,,,"00000000",,Product,1,12,,2025-10-10 12:29:33.435,5,12,
24,2025-10-10 12:29:33.435,2026-03-02 13:05:48.449,"78938823",BALA HALLS MENTOL 28G,1,1.79,"78938823",false,,images/product/24_6DM4D6MTU643QC8A6R58V9N8EPFZ966A.png,,false,0,,,"00000000",0,Product,1,21,,2025-10-10 12:29:33.435,5,21,
28,2025-10-10 12:29:33.435,2026-03-02 13:06:09.496,"7896306621123",TRENTO CHEESECAKE DE MORANGO 32G,9,2.29,"7896306625213",false,,images/product/28_HD4R2M96BB4H7W6C8XCDDE5X32XKHNQE.png,,false,0,,,"19053200",0,Product,1,16,,2025-10-10 12:29:33.435,5,16,
760,2025-12-10 17:00:44.081,2025-12-10 17:04:02.136,_760_78917125,Talento Tablete Diet Avelãs 25g,9,2.29,"78917125",false,2025-12-10 17:08:05.884,images/product/760_JBWMN7DTYP6E7843A8VQKYQTXYDSCNAD.png,,false,0,,,"00000000",,Product,0,1,,2025-12-10 17:00:44.081,0,1,
113,2025-10-10 12:29:33.435,2026-03-02 13:11:52.366,"7895800304228",TRIDENT MENTA,1,2.09,"7895800304228",false,,images/product/113_8TXKLWWH6APTMY29NXTMAEB4N4GTA3WN.png,,false,0,"03.013.00",,"2106.90.50",0,Product,1,21,,2025-10-10 12:29:33.435,1,21,
8,2025-10-10 12:29:33.435,2025-10-17 16:22:39.051,"7891962053189",TORRADA BAUDUCCO TRAD 142g,6,4.59,"7891962053189",false,,images/product/8_ERZDUGSYMP9PLU893RSXGBM5KE44NX93.png,,false,0,,,"00000000",,Product,0,1,,2025-10-10 12:29:33.435,0,1,
5,2025-10-10 12:29:33.435,2025-10-17 16:21:51.497,"9002490275013",ENERG RED BULL 250ML MAR/MELAO LT,3,1,"9002490275013",false,,images/product/5_MD2JUYURJS77HHHSCZEU2JR6J2R2VKLG.png,,false,0,,,,,Product,0,1,,2025-10-10 12:29:33.435,0,1,
